,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score,well,protocol
1061,0.0016129503662401705,0.07264910548363343,1.9252358509643587e-05,0.052203408331247335,0.11018537848910799,0.023102294455323625,0.0088826107937226,0.029502116379273618,0.1530761241377856,2917.734998717366,979,2917.734998717366,8,hhbrute3gstep
1062,0.0016130369539787595,0.07264989863780834,1.9251889795314353e-05,0.052203614013014946,0.11018661434236308,0.023102283302447946,0.008882718885426924,0.02950201453128156,0.1530759498732733,2917.734975918668,1058,2917.734975918668,8,hhbrute3gstep
1063,0.0016129596336382436,0.07264591393241582,1.9253564077971026e-05,0.05220292394756557,0.11017720221504337,0.023102843719146345,0.008881834385322272,0.02950206010018858,0.15307712797112688,2917.734992483639,958,2917.734992483639,8,hhbrute3gstep
1064,0.001612955777388901,0.07264678247015215,1.9253209013933416e-05,0.05220296935559749,0.11017452661015059,0.023103091572928107,0.008881739865145347,0.029501939168695472,0.15307511274011742,2917.734975555217,1093,2917.734975555217,8,hhbrute3gstep
1065,0.0016129625346974364,0.07264988311714561,1.925248702637752e-05,0.05220324330064222,0.11018675966784518,0.02310240725286288,0.00888281365486368,0.02950172925112847,0.15307644388591163,2917.734990089822,627,2917.734990089822,8,hhbrute3gstep
1066,0.001613050389193959,0.07265024163700592,1.9252601218064138e-05,0.05220328521991196,0.11018898636255783,0.0231025411717928,0.00888300528336528,0.029501715392351836,0.15307553328105436,2917.7350006482743,717,2917.7350006482743,8,hhbrute3gstep
1067,0.0016130019952993026,0.0726466269265816,1.9253606372336064e-05,0.05220299642660811,0.11017828263763445,0.023102824288038462,0.008881893909377703,0.02950193377928639,0.1530775598240488,2917.734994899461,653,2917.734994899461,8,hhbrute3gstep
1068,0.0016129304516209202,0.07264565895893699,1.9253974894269916e-05,0.05220275122963379,0.11017877779394782,0.023102844172439855,0.008882009897826655,0.02950176023058748,0.15307782271663947,2917.7349953589105,849,2917.7349953589105,8,hhbrute3gstep
1069,0.0016129603208488296,0.0726472538034568,1.925360708174649e-05,0.052203015240718,0.11017847592526124,0.02310289287781247,0.008881841855166326,0.029501786565301502,0.15307878266932937,2917.7349878049145,814,2917.7349878049145,8,hhbrute3gstep
1070,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.1524,,728,,8,hhbrute3gstep
